Overall mesg ix,Timestamp (field 253) raw value,Timestamp (field 253) localtime string,Timestamp value that is compatible with Libre,Seconds diff from last value,ElapsedTimer in h:mm:ss,TotalTimer in h:mm:ss (pause time excluded),Mesg name,Mesg no,Mesg ix (field 253) if applicable,Event type and data,Distance in m,Enh speed in min/sec hh:mm:ss string,Enh speed in m/s value,Cadence
198,,,,,,,GPS_METADATA(160),160,,,,,,
199,,,,,,,unknownx(233),233,,,,,,
200,1128332056,2025-10-02 11:34:16,45932.482129629630,1,0:00:41,0:00:41,RECORD(20),20,,,73.8,0:08:12,2.034,77
201,,,,,,,GPS_METADATA(160),160,,,,,,
202,,,,,,,unknownx(233),233,,,,,,
203,1128332057,2025-10-02 11:34:17,45932.482141203705,1,0:00:42,0:00:42,RECORD(20),20,,,75.9,0:08:12,2.034,78
204,,,,,,,GPS_METADATA(160),160,,,,,,
205,,,,,,,unknownx(233),233,,,,,,
206,1128332058,2025-10-02 11:34:18,45932.482152777780,1,0:00:43,0:00:43,RECORD(20),20,,,77.5,0:08:01,2.081,78
207,,,,,,,GPS_METADATA(160),160,,,,,,
208,1128332058,2025-10-02 11:34:18,45932.482152777780,0,0:00:43,0:00:43,unknown(325),325,,,,,,
209,,,,,,,unknownx(233),233,,,,,,
210,1128332059,2025-10-02 11:34:19,45932.482164351850,1,0:00:44,0:00:44,RECORD(20),20,,,79.3,0:08:01,2.081,78
211,,,,,,,GPS_METADATA(160),160,,,,,,
212,,,,,,,unknownx(233),233,,,,,,
213,1128332060,2025-10-02 11:34:20,45932.482175925920,1,0:00:45,0:00:45,RECORD(20),20,,,81.4,0:08:40,1.922,78
214,,,,,,,GPS_METADATA(160),160,,,,,,
215,,,,,,,unknownx(233),233,,,,,,
216,1128332061,2025-10-02 11:34:21,45932.482187500005,1,0:00:46,0:00:46,RECORD(20),20,,,83.4,0:08:40,1.922,78
217,,,,,,,GPS_METADATA(160),160,,,,,,
218,,,,,,,unknownx(233),233,,,,,,
219,1128332062,2025-10-02 11:34:22,45932.482199074075,1,0:00:47,0:00:47,RECORD(20),20,,,85.4,0:08:30,1.959,78
220,,,,,,,GPS_METADATA(160),160,,,,,,
221,,,,,,,unknownx(233),233,,,,,,
222,1128332063,2025-10-02 11:34:23,45932.482210648144,1,0:00:48,0:00:48,RECORD(20),20,,,87.9,0:08:30,1.959,78
223,,,,,,,GPS_METADATA(160),160,,,,,,
224,,,,,,,unknownx(233),233,,,,,,
225,1128332064,2025-10-02 11:34:24,45932.482222222220,1,0:00:49,0:00:49,RECORD(20),20,,,89.6,0:08:28,1.969,78
226,,,,,,,GPS_METADATA(160),160,,,,,,
227,,,,,,,unknownx(233),233,,,,,,
228,1128332065,2025-10-02 11:34:25,45932.482233796300,1,0:00:50,0:00:50,RECORD(20),20,,,91.1,0:08:23,1.987,79
229,,,,,,,GPS_METADATA(160),160,,,,,,
230,,,,,,,unknownx(233),233,,,,,,
231,1128332066,2025-10-02 11:34:26,45932.482245370370,1,0:00:51,0:00:51,RECORD(20),20,,,93.1,0:08:23,1.987,79
232,,,,,,,GPS_METADATA(160),160,,,,,,
233,,,,,,,unknownx(233),233,,,,,,
234,1128332067,2025-10-02 11:34:27,45932.482256944444,1,0:00:52,0:00:52,RECORD(20),20,,,94.8,0:08:35,1.941,79
235,,,,,,,GPS_METADATA(160),160,,,,,,
236,,,,,,,unknownx(233),233,,,,,,
237,1128332068,2025-10-02 11:34:28,45932.482268518520,1,0:00:53,0:00:53,RECORD(20),20,,,95.8,0:08:38,1.931,79
238,,,,,,,GPS_METADATA(160),160,,,,,,
